Transaction ID,Date,Account Type,Category,Description,Debit Amount,Credit Amount,Balance,Department,Vendor/Client,Invoice Number,Payment Method
TXN11183,03-01-2024,Assets,Payroll,Service charge,3732,5396,1664,Sales,SCEPTER,3830,Credit Card
TXN11184,07-11-2024, Liabilities,Payroll,Invoice payment,4907,9582,4675,HR,GOOGLE,3080,Bank Transfer
TXN11185,27-10-2023, Expenses, Rent,Monthly payment,1127,2397,1270,Sales,PRIME-TECH,3534,Bank Transfer
TXN11186,15-03-2025, Liabilities,Sales Revenue,Service charge,1495,6298,4803,Sales,ASCEND,3489,Credit Card
TXN11187,19-10-2023,Assets, Rent,Monthly payment,3837,9176,5339,Sales,GOOGLE,2412,Credit Card
TXN11188,30-10-2023,Assets,Payroll,Invoice payment,2821,7658,4837,Sales,GOOGLE,3253,Credit Card
TXN11189,08-11-2024, Revenue,Taxes,Invoice payment,4335,4083,-252,Finance,GOOGLE,3956,Cash
TXN11190,12-02-2025, Expenses,Miscellaneous,Monthly payment,2599,8094,5495,Sales,PRIME-TECH,2830,Cash
TXN11191,26-03-2025, Expenses,Payroll,Invoice payment,2493,8849,6356,HR,ASCEND,2997,Credit Card
TXN11192,30-03-2025, Liabilities,Utilities,Service charge,4309,4426,117,Sales,SCEPTER,2314,Credit Card
TXN11193,26-10-2023, Liabilities,Loans,Invoice payment,2459,6848,4389,Operations,PRIME-TECH,2495,Cash
TXN11194,21-11-2024, Liabilities,Miscellaneous,Service charge,2393,7847,5454,Operations,ASCEND,2297,Bank Transfer
TXN11195,28-06-2024, Expenses,Utilities,Invoice payment,2783,2613,-170,Operations,PRIME-TECH,3036,Cash
TXN11196,04-03-2025, Expenses, Rent,Loan repayment,3397,2242,-1155,HR,ASCEND,3422,Cash
TXN11197,04-08-2023, Liabilities,Taxes,Invoice payment,2877,4347,1470,HR,PRIME-TECH,3369,Cash
TXN11198,20-12-2023,Assets, Rent,Service charge,4654,9017,4363,HR,ASCEND,3964,Bank Transfer
TXN11199,06-01-2024, Liabilities,Loans,Invoice payment,1612,7310,5698,Finance,SCEPTER,2434,Credit Card
TXN11200,08-04-2024, Revenue, Rent,Service charge,4977,6124,1147,Finance,GOOGLE,2285,Bank Transfer
TXN11201,10-08-2024, Expenses, Rent,Invoice payment,4977,4052,-925,Operations,SCEPTER,2251,Bank Transfer
TXN11202,13-01-2025, Liabilities, Rent,Monthly payment,909,9425,8516,Sales,ASCEND,2173,Bank Transfer
TXN11203,27-09-2024, Expenses,Taxes,Service charge,1187,2971,1784,Sales,ASCEND,3981,Cash
TXN11204,17-12-2023, Revenue, Rent,Service charge,743,9681,8938,Sales,SCEPTER,2242,Cash
TXN11205,29-11-2023,Assets,Marketing,Loan repayment,815,2672,1857,Operations,PRIME-TECH,2049,Bank Transfer
TXN11206,28-02-2024, Liabilities,Loans,Monthly payment,2893,8315,5422,Operations,PRIME-TECH,3939,Credit Card
TXN11207,27-03-2025, Liabilities,Utilities,Loan repayment,3765,5225,1460,Sales,GOOGLE,3246,Cash
TXN11208,26-12-2024, Revenue,Payroll,Invoice payment,3998,4852,854,HR,PRIME-TECH,2355,Credit Card
TXN11209,01-07-2024, Expenses, Rent,Service charge,1842,2760,918,Operations,PRIME-TECH,2401,Bank Transfer
TXN11210,10-10-2023, Liabilities,Loans,Service charge,3913,5781,1868,Sales,PRIME-TECH,3365,Bank Transfer
TXN11211,13-10-2024, Liabilities,Taxes,Loan repayment,1729,4620,2891,Finance,GOOGLE,2731,Credit Card
TXN11212,14-12-2023, Revenue,Loans,Loan repayment,1905,8109,6204,Finance,GOOGLE,3361,Cash
TXN11213,20-07-2023,Assets,Miscellaneous,Monthly payment,4382,7519,3137,Finance,GOOGLE,2140,Bank Transfer
TXN11214,27-10-2024, Expenses,Payroll,Invoice payment,2273,2362,89,Finance,GOOGLE,2341,Credit Card
TXN11215,26-05-2023, Expenses, Rent,Loan repayment,835,2404,1569,Sales,GOOGLE,3751,Credit Card
TXN11216,09-06-2024, Liabilities,Payroll,Invoice payment,1827,8717,6890,Finance,PRIME-TECH,2660,Credit Card
TXN11217,09-04-2023, Expenses,Loans,Monthly payment,631,8236,7605,Finance,PRIME-TECH,2417,Cash
TXN11218,07-02-2025, Liabilities, Rent,Monthly payment,744,7641,6897,HR,PRIME-TECH,2115,Cash
TXN11219,31-12-2024,Assets, Rent,Loan repayment,792,5305,4513,Operations,GOOGLE,3868,Cash
TXN11220,26-09-2023, Expenses,Payroll,Loan repayment,443,8956,8513,Finance,SCEPTER,3769,Cash
TXN11221,15-02-2025, Expenses,Loans,Monthly payment,2867,7663,4796,Sales,ASCEND,2876,Bank Transfer
TXN11222,02-12-2024,Assets,Utilities,Monthly payment,4080,8817,4737,Sales,SCEPTER,2340,Credit Card
TXN11223,26-11-2023, Revenue,Utilities,Loan repayment,3928,8266,4338,Operations,SCEPTER,3455,Cash
TXN11224,16-12-2024, Expenses,Payroll,Invoice payment,4528,8152,3624,HR,GOOGLE,3517,Cash
TXN11225,26-10-2024, Expenses,Payroll,Service charge,4075,2579,-1496,Finance,SCEPTER,2132,Bank Transfer
TXN11226,05-06-2023,Assets,Payroll,Invoice payment,796,4355,3559,Operations,ASCEND,2295,Credit Card
TXN11227,02-05-2024,Assets,Loans,Invoice payment,3804,6811,3007,Finance,GOOGLE,2171,Bank Transfer
TXN11228,08-04-2024, Revenue,Taxes,Loan repayment,3551,8760,5209,Finance,GOOGLE,2771,Credit Card
TXN11229,02-08-2023, Expenses,Utilities,Invoice payment,3353,3910,557,Finance,ASCEND,2706,Bank Transfer
TXN11230,21-09-2023, Liabilities,Utilities,Invoice payment,3407,9521,6114,Finance,SCEPTER,3574,Credit Card
TXN11231,06-09-2023, Revenue,Utilities,Service charge,3411,3494,83,Finance,PRIME-TECH,3996,Bank Transfer
TXN11232,10-11-2023, Liabilities,Sales Revenue,Service charge,1691,3052,1361,Operations,ASCEND,2638,Bank Transfer
TXN11233,04-01-2025, Liabilities, Rent,Invoice payment,1782,3970,2188,Sales,SCEPTER,2693,Bank Transfer
TXN11234,14-05-2024, Liabilities,Loans,Invoice payment,4088,5751,1663,HR,PRIME-TECH,3713,Bank Transfer
TXN11235,19-04-2024, Expenses,Loans,Invoice payment,2153,3754,1601,Sales,ASCEND,2717,Credit Card
TXN11236,23-03-2025, Revenue,Sales Revenue,Invoice payment,4546,2579,-1967,HR,PRIME-TECH,3436,Bank Transfer
TXN11237,04-05-2023, Expenses,Marketing,Monthly payment,1439,6420,4981,HR,ASCEND,3065,Bank Transfer
TXN11238,26-06-2024, Liabilities,Payroll,Loan repayment,4133,6250,2117,HR,GOOGLE,3314,Bank Transfer
TXN11239,05-02-2025,Assets,Payroll,Monthly payment,1929,6346,4417,Sales,GOOGLE,2198,Bank Transfer
TXN11240,19-07-2023, Revenue,Marketing,Monthly payment,370,8400,8030,HR,ASCEND,2038,Cash
TXN11241,15-08-2023, Revenue,Marketing,Service charge,4584,9839,5255,Sales,PRIME-TECH,2371,Bank Transfer
TXN11242,02-08-2024, Revenue,Payroll,Invoice payment,4890,6245,1355,Operations,GOOGLE,2201,Bank Transfer
TXN11243,08-02-2024, Expenses,Loans,Invoice payment,1462,6024,4562,Operations,SCEPTER,2152,Bank Transfer
TXN11244,04-06-2023, Revenue,Utilities,Loan repayment,2002,7734,5732,Finance,GOOGLE,3507,Credit Card
TXN11245,28-02-2024, Expenses,Sales Revenue,Invoice payment,4445,3735,-710,Finance,GOOGLE,3420,Credit Card
TXN11246,11-03-2024, Revenue,Utilities,Loan repayment,3564,5507,1943,HR,ASCEND,2578,Cash
TXN11247,24-05-2023, Liabilities,Marketing,Monthly payment,2958,3349,391,HR,GOOGLE,3310,Credit Card
TXN11248,16-07-2023, Liabilities,Utilities,Loan repayment,2621,5559,2938,Operations,PRIME-TECH,3358,Cash
TXN11249,11-02-2024, Revenue,Taxes,Service charge,4565,4200,-365,Operations,SCEPTER,2119,Cash
TXN11250,24-05-2023, Revenue,Loans,Invoice payment,4855,7743,2888,HR,ASCEND,2911,Cash
TXN11251,24-04-2024,Assets,Marketing,Service charge,4501,3900,-601,Finance,GOOGLE,3219,Cash
TXN11252,29-09-2023, Revenue,Utilities,Invoice payment,3198,8903,5705,Finance,GOOGLE,2415,Cash
TXN11253,17-02-2024, Liabilities,Payroll,Service charge,2309,6679,4370,Finance,GOOGLE,3174,Credit Card
TXN11254,10-04-2023, Revenue, Rent,Monthly payment,3003,9475,6472,HR,SCEPTER,3037,Bank Transfer
TXN11255,22-07-2024,Assets,Sales Revenue,Loan repayment,2336,4692,2356,Finance,SCEPTER,3994,Credit Card
TXN11256,25-01-2025, Revenue,Marketing,Loan repayment,3016,7017,4001,Finance,SCEPTER,3327,Credit Card
TXN11257,09-06-2023, Liabilities,Miscellaneous,Monthly payment,2945,4900,1955,Sales,ASCEND,3644,Cash
TXN11258,26-08-2024, Revenue,Payroll,Service charge,4218,9565,5347,HR,PRIME-TECH,3801,Bank Transfer
TXN11259,15-06-2023, Revenue,Taxes,Monthly payment,3460,6931,3471,Operations,PRIME-TECH,3629,Credit Card
TXN11260,11-01-2025, Revenue,Taxes,Service charge,2994,8887,5893,Sales,PRIME-TECH,3549,Bank Transfer
TXN11261,14-04-2024, Liabilities,Payroll,Service charge,1844,2455,611,Operations,PRIME-TECH,2727,Credit Card
TXN11262,29-01-2025, Revenue, Rent,Monthly payment,3684,3152,-532,HR,SCEPTER,2222,Credit Card
TXN11263,17-04-2024, Expenses, Rent,Invoice payment,1911,5235,3324,Sales,PRIME-TECH,2597,Bank Transfer
TXN11264,01-05-2023,Assets, Rent,Invoice payment,1968,8918,6950,Finance,SCEPTER,3293,Credit Card
TXN11265,21-08-2023,Assets,Marketing,Monthly payment,2291,4788,2497,HR,PRIME-TECH,3939,Credit Card
TXN11266,30-07-2023, Expenses,Payroll,Invoice payment,4209,5733,1524,Sales,SCEPTER,3045,Bank Transfer
TXN11267,03-02-2025,Assets,Taxes,Monthly payment,4621,3964,-657,HR,PRIME-TECH,3291,Bank Transfer
TXN11268,03-04-2024, Revenue,Payroll,Loan repayment,3494,7564,4070,Operations,GOOGLE,3874,Bank Transfer
TXN11269,27-04-2023, Liabilities, Rent,Loan repayment,1838,4643,2805,Operations,PRIME-TECH,2371,Cash
TXN11270,11-06-2024, Expenses,Marketing,Loan repayment,3286,7358,4072,Finance,ASCEND,2822,Bank Transfer
TXN11271,15-06-2024,Assets,Loans,Loan repayment,4815,4695,-120,Sales,GOOGLE,2547,Cash
TXN11272,17-09-2023, Expenses,Payroll,Monthly payment,3264,8920,5656,Finance,PRIME-TECH,3708,Credit Card
TXN11273,24-10-2023, Liabilities,Loans,Monthly payment,4753,6680,1927,Operations,ASCEND,3654,Bank Transfer
TXN11274,06-02-2024, Revenue,Loans,Loan repayment,3216,4876,1660,Operations,ASCEND,3523,Credit Card
TXN11275,22-08-2023, Liabilities,Utilities,Invoice payment,2590,2889,299,HR,ASCEND,3462,Bank Transfer
TXN11276,06-03-2025, Revenue,Utilities,Monthly payment,571,8802,8231,Operations,SCEPTER,2574,Credit Card
TXN11277,23-06-2024, Revenue,Loans,Loan repayment,4335,4235,-100,Operations,ASCEND,2236,Credit Card
TXN11278,06-06-2023,Assets,Utilities,Invoice payment,4545,6017,1472,Operations,GOOGLE,3809,Bank Transfer
TXN11279,04-07-2024, Expenses,Marketing,Monthly payment,1301,9897,8596,HR,PRIME-TECH,2438,Cash
TXN11280,28-08-2024, Expenses, Rent,Monthly payment,4838,9072,4234,Finance,SCEPTER,2237,Bank Transfer
TXN11281,23-10-2023, Liabilities,Utilities,Monthly payment,2449,4720,2271,Finance,PRIME-TECH,2125,Cash
TXN11282,29-03-2024, Revenue,Miscellaneous,Service charge,3799,2901,-898,Operations,SCEPTER,2963,Cash
TXN11283,14-01-2025, Liabilities,Payroll,Monthly payment,1298,6404,5106,Finance,SCEPTER,2793,Credit Card
TXN11284,03-11-2024, Liabilities,Sales Revenue,Service charge,3688,7664,3976,Sales,GOOGLE,3924,Bank Transfer
TXN11285,16-08-2024,Assets,Loans,Monthly payment,3540,3932,392,Operations,GOOGLE,3672,Cash
TXN11286,03-10-2024,Assets,Loans,Monthly payment,1564,9733,8169,HR,PRIME-TECH,3003,Credit Card
TXN11287,02-11-2024, Liabilities,Taxes,Invoice payment,2789,3285,496,Operations,PRIME-TECH,2278,Cash
TXN11288,05-02-2025, Revenue,Utilities,Monthly payment,2204,3512,1308,Operations,SCEPTER,3437,Credit Card
TXN11289,10-07-2024, Expenses,Taxes,Service charge,375,2128,1753,Operations,ASCEND,2636,Cash
TXN11290,14-09-2024, Revenue,Taxes,Invoice payment,1783,9866,8083,Operations,SCEPTER,2405,Credit Card
TXN11291,28-06-2023, Liabilities,Marketing,Loan repayment,4886,8405,3519,Finance,ASCEND,2502,Credit Card
TXN11292,19-12-2023, Revenue,Sales Revenue,Service charge,4328,3615,-713,Sales,ASCEND,3591,Cash
TXN11293,19-07-2023, Expenses, Rent,Loan repayment,4212,7377,3165,HR,ASCEND,3577,Bank Transfer
TXN11294,10-02-2024, Revenue,Taxes,Service charge,4583,6949,2366,Sales,ASCEND,2211,Credit Card
TXN11295,20-12-2023, Expenses,Taxes,Loan repayment,2619,5485,2866,Operations,SCEPTER,3925,Credit Card
TXN11296,30-01-2025, Expenses,Loans,Monthly payment,2616,4493,1877,Operations,ASCEND,2065,Bank Transfer
TXN11297,07-08-2024, Expenses, Rent,Service charge,3280,9504,6224,Sales,SCEPTER,2450,Credit Card
TXN11298,23-03-2025, Expenses,Sales Revenue,Invoice payment,1715,5306,3591,Operations,ASCEND,2787,Cash
TXN11299,07-06-2023, Revenue,Loans,Service charge,3282,2355,-927,Operations,SCEPTER,2885,Bank Transfer
TXN11300,29-04-2024, Revenue,Loans,Service charge,2228,7122,4894,HR,PRIME-TECH,3267,Cash
TXN11301,31-05-2023, Revenue,Payroll,Monthly payment,2859,7178,4319,HR,ASCEND,3213,Bank Transfer
TXN11302,24-09-2024,Assets,Marketing,Invoice payment,2104,5365,3261,Finance,GOOGLE,2025,Credit Card
TXN11303,22-02-2024, Expenses,Taxes,Loan repayment,2309,6363,4054,Sales,GOOGLE,3126,Bank Transfer
TXN11304,11-06-2023, Revenue,Utilities,Service charge,4975,3021,-1954,Finance,SCEPTER,3725,Credit Card
TXN11305,04-10-2023, Expenses,Loans,Loan repayment,4410,9347,4937,Sales,ASCEND,2606,Credit Card
TXN11306,12-10-2023,Assets,Miscellaneous,Invoice payment,2003,6569,4566,HR,ASCEND,3245,Bank Transfer
TXN11307,01-11-2024, Expenses,Marketing,Service charge,565,9140,8575,HR,PRIME-TECH,3226,Credit Card
TXN11308,05-01-2024, Expenses,Marketing,Invoice payment,3850,8866,5016,Sales,GOOGLE,2253,Credit Card
TXN11309,23-10-2024, Expenses, Rent,Loan repayment,517,9419,8902,Sales,ASCEND,3213,Bank Transfer
TXN11310,24-12-2024,Assets,Utilities,Monthly payment,624,3622,2998,Finance,ASCEND,3521,Bank Transfer
TXN11311,24-10-2024, Expenses,Payroll,Loan repayment,2170,5267,3097,HR,GOOGLE,2394,Cash
TXN11312,15-04-2023, Revenue,Taxes,Invoice payment,852,5510,4658,Sales,SCEPTER,3655,Bank Transfer
TXN11313,16-01-2024,Assets,Taxes,Loan repayment,2420,2929,509,HR,PRIME-TECH,2268,Cash
TXN11314,15-09-2023, Expenses,Sales Revenue,Monthly payment,820,6663,5843,HR,ASCEND,3678,Credit Card
TXN11315,29-01-2024, Revenue,Miscellaneous,Monthly payment,4284,3410,-874,Finance,SCEPTER,2180,Credit Card
TXN11316,12-08-2023,Assets, Rent,Monthly payment,3604,2062,-1542,Finance,ASCEND,3840,Bank Transfer
TXN11317,28-10-2023, Liabilities,Loans,Service charge,1140,4203,3063,Sales,GOOGLE,2414,Credit Card
TXN11318,22-01-2024, Revenue,Sales Revenue,Monthly payment,673,8035,7362,Sales,GOOGLE,3052,Credit Card
TXN11319,19-11-2024, Expenses, Rent,Service charge,1151,3748,2597,HR,PRIME-TECH,3902,Bank Transfer
TXN11320,16-03-2025, Expenses,Sales Revenue,Loan repayment,4283,3897,-386,Finance,SCEPTER,3949,Credit Card
TXN11321,26-10-2023, Liabilities,Utilities,Invoice payment,2958,3853,895,Finance,PRIME-TECH,2015,Credit Card
TXN11322,06-04-2023, Liabilities,Miscellaneous,Invoice payment,1437,4968,3531,Operations,PRIME-TECH,2152,Cash
TXN11323,07-06-2023,Assets,Marketing,Monthly payment,4676,4876,200,Operations,SCEPTER,3498,Bank Transfer
TXN11324,21-04-2024, Expenses,Marketing,Invoice payment,1636,9093,7457,Finance,ASCEND,2063,Cash
TXN11325,01-03-2025, Liabilities,Marketing,Service charge,4924,5272,348,Finance,GOOGLE,3257,Credit Card
TXN11326,22-07-2023,Assets,Taxes,Loan repayment,1576,8615,7039,Operations,ASCEND,2604,Cash
TXN11327,08-01-2025,Assets,Sales Revenue,Loan repayment,4224,6894,2670,Sales,SCEPTER,3678,Credit Card
TXN11328,16-02-2025, Liabilities,Loans,Monthly payment,1439,5202,3763,Sales,ASCEND,2875,Credit Card
TXN11329,18-06-2024,Assets, Rent,Service charge,4188,6183,1995,Operations,ASCEND,2086,Cash
TXN11330,22-03-2025,Assets, Rent,Invoice payment,2195,4866,2671,Operations,SCEPTER,2225,Cash
TXN11331,27-08-2024, Revenue,Marketing,Monthly payment,4088,3751,-337,Operations,GOOGLE,2162,Cash
TXN11332,06-01-2025,Assets,Loans,Invoice payment,1603,7684,6081,Finance,ASCEND,2558,Cash
TXN11333,01-01-2025, Expenses,Payroll,Loan repayment,4397,9066,4669,Finance,GOOGLE,2917,Credit Card
TXN11334,15-12-2023,Assets,Taxes,Service charge,2703,9789,7086,Sales,SCEPTER,2335,Credit Card
TXN11335,09-03-2024,Assets,Marketing,Service charge,2916,3241,325,Finance,SCEPTER,2399,Cash
TXN11336,07-12-2023, Liabilities,Payroll,Service charge,864,4919,4055,HR,SCEPTER,2843,Credit Card
TXN11337,02-01-2025, Revenue,Marketing,Loan repayment,1654,6146,4492,Finance,ASCEND,2923,Bank Transfer
TXN11338,19-11-2023, Expenses,Payroll,Service charge,3532,3784,252,HR,SCEPTER,3360,Cash
TXN11339,29-04-2024, Liabilities,Sales Revenue,Service charge,4542,4785,243,HR,ASCEND,3058,Bank Transfer
TXN11340,13-07-2023, Revenue,Marketing,Invoice payment,4155,2909,-1246,HR,SCEPTER,3595,Bank Transfer
TXN11341,20-08-2024, Liabilities,Utilities,Monthly payment,2847,5001,2154,Sales,GOOGLE,2986,Credit Card
TXN11342,02-09-2024, Revenue, Rent,Monthly payment,4520,5397,877,Operations,PRIME-TECH,2786,Bank Transfer
TXN11343,01-10-2023, Liabilities,Marketing,Service charge,4525,2203,-2322,Sales,SCEPTER,2014,Cash
TXN11344,10-07-2023, Liabilities,Marketing,Invoice payment,404,7490,7086,Sales,SCEPTER,3274,Cash
TXN11345,01-09-2024, Revenue,Miscellaneous,Loan repayment,4392,9967,5575,Sales,PRIME-TECH,3383,Credit Card
TXN11346,28-03-2025,Assets,Loans,Service charge,3179,5847,2668,HR,PRIME-TECH,3740,Credit Card
TXN11347,31-01-2024, Revenue,Sales Revenue,Monthly payment,4543,2182,-2361,Sales,PRIME-TECH,3447,Cash
TXN11348,07-10-2023, Liabilities,Marketing,Invoice payment,3234,6389,3155,HR,ASCEND,2623,Credit Card
TXN11349,23-01-2025, Expenses,Taxes,Monthly payment,2782,2512,-270,Sales,ASCEND,2987,Bank Transfer
TXN11350,17-01-2025, Revenue,Loans,Loan repayment,1738,2676,938,Sales,PRIME-TECH,3370,Credit Card
